summary_length,subject_length,word_count,recipient_count,year,month,day,hour,minute,classification,tone_analysis,people_count,organizations_count,locations_count,projects_count,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,classification_encoded,tone_analysis_encoded,som_x,som_y
183,23,30,1,2001,5,11,12,49,Internal Communication,Collaborative/Professional,1,1,0,0,0.0,0.5013257585592916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28476395885232625,0.0,0.0,0.0,0.0,0.0,0.5546549725822936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999498586827374,0.0,0.0,0.0,14,1,9,3
689,48,104,16,2001,10,17,20,57,Internal Communication,Concerned/Critical,6,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031437266713112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4086878873960815,0.2889095530815201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5131315216296868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4827503626671565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,4,7
850,22,121,4,2001,4,18,15,14,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4591489156618796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22868625101698375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45026645548714983,0.4089047638626149,0.4700271518567815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821208729096291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,0,5
556,67,81,1,2001,11,29,13,40,Legal/Compliance Matter,Concerned/Critical,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22854564292038598,0.0,0.0,0.21833808699361099,0.0,0.14845011695179022,0.20988464922071642,0.0,0.2731755879215596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19669030069590776,0.20662374026752767,0.0,0.0,0.0,0.22471487445233668,0.0,0.3727755910894043,0.0,0.0,0.1656084699573538,0.0,0.22854564292038598,0.0,0.0,0.350704535204415,0.45552270498291214,0.0,0.18638779554470214,0.0,0.0,0.0,0.20892178195366512,20,6,6,7
664,53,98,66,2001,4,26,9,25,Business Project Coordination,Collaborative/Professional,0,2,2,0,0.0,0.33507542682221736,0.0,0.0,0.0,0.6546695427485665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09516507323525306,0.0,0.0,0.0,0.0,0.6708769313170788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,0
806,51,111,10,2001,8,16,13,5,Business Project Coordination,Concerned/Critical,0,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37448445018425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21503226494442437,0.629132577323009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419636187119725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715748948883913,0.0,0.0,0.0,0.0,0.0,3,6,1,3
475,16,69,1,2000,9,19,6,22,Business Project Coordination,Collaborative/Professional,1,4,0,0,0.4647761867652466,0.0,0.0,0.3669986445903532,0.0,0.0,0.0,0.0,0.0,0.0,0.7412753391638554,0.0,0.0,0.0,0.0,0.0,0.0,0.10559281539230773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19009416123918066,0.0,0.0,0.22917314378567544,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,0
551,39,92,41,2000,8,26,7,21,Business Project Coordination,Collaborative/Professional,7,3,1,1,0.0,0.0,0.0,0.0,0.2608212371180089,0.3135468388329576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13673482237288254,0.4000531326379724,0.0,0.0,0.0,0.3213091908587737,0.0,0.0,0.0,0.0,0.0,0.0,0.48898016391923593,0.0,0.0,0.0,0.0,0.24285436987320613,0.29575233366598613,0.0,0.21577990393428478,0.0,0.0,0.24615776437622075,0.0,0.0,0.0,0.0,0.24285436987320613,0.0,0.0,0.0,0.0,3,1,1,1
497,46,79,116,2000,11,30,2,56,Strategic Planning,Collaborative/Professional,0,4,3,1,0.0,0.0,0.2442208206838191,0.0,0.0,0.25891483375101004,0.0,0.1966363466007596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791646331906674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5414791473208347,0.0,0.0,0.0,0.0,0.40378087790621664,0.0,0.0,0.0,0.24098072066337783,0.20053973127417213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247846640809743,25,1,0,0
412,29,61,40,2000,9,13,9,10,Business Project Coordination / Regulatory Alert / Crisis Communication,Concerned/Critical,1,1,2,0,0.0,0.0,0.0,0.0,0.5461458694814499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376900914111083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6,1,2
585,20,82,1,2001,11,14,5,53,Internal Communication,Concerned/Critical,1,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847244744243152,0.33465779663622097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27183204451882736,0.0,0.0,0.7503316275742556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210934850849626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,3,7
613,38,96,8,2001,2,23,9,51,Business Project Coordination,Concerned/Critical,0,15,1,3,0.0,0.0,0.0,0.0,0.0,0.5706213428771719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24884259159140518,0.3640267218412541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538237267591943,0.43618096843374016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2,1
248,32,39,5,2001,11,27,15,4,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567299717378829,0.0,0.0,0.0,0.0,0.0,0.8896053804447862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,9,4
271,46,46,67,2001,7,13,9,39,Internal Communication,Collaborative/Professional,0,1,2,0,0.0,0.43688110984854084,0.0,0.0,0.0,0.0,0.0,0.4321737941014378,0.0,0.0,0.0,0.2702218976263281,0.0,0.24232541646165656,0.0,0.0,0.0,0.24815799360837112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100481311295516,0.0,0.0,0.0,0.22037639030389444,0.0,0.21749048923747785,0.0,0.0,0.2702218976263281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,5
290,48,41,16,2001,11,16,12,49,Internal Communication,Concerned/Critical,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381022827503932,0.2693525749182103,0.3940303556554164,0.35057612972014035,0.0,0.0,0.0,0.5246371263355881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4783964225082462,0.0,0.0,0.0,0.0,14,6,5,5
419,34,61,8,2001,4,9,21,55,Business Project Coordination,Concerned/Critical,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3907311328100526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3790551462941444,0.0,0.0,0.0,0.0,0.7663444961652466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411194675156084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,3,5
409,26,67,1,2000,12,12,7,26,Business Project Coordination,Collaborative/Professional,0,2,2,0,0.5935279901459679,0.0,0.0,0.23433210877908775,0.0,0.0,0.0,0.2348344811008273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13484402445365756,0.39452111367130044,0.0,0.0,0.0,0.31686605970197984,0.0,0.21555522293848298,0.0,0.274686799413301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23635984819783065,0.0,0.0,0.0,0.0,0.0,0.0,0.29265844356876963,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3,2
599,34,91,36,2001,6,18,10,11,Business Project Coordination,Concerned/Critical,0,1,1,0,0.0,0.0,0.0,0.38212884222641486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21989214885700284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3905498857131172,0.0,0.0,0.0,0.47401360709837437,0.0,0.0,0.0,0.0,0.4772424606742528,0.0,0.0,0.0,0.0,0.4479358342378879,0.0,3,6,1,3
211,15,33,146,2000,7,31,10,37,Internal Communication,Collaborative/Professional,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,6,0
872,10,135,1,2001,11,15,16,50,Strategic Planning,Collaborative/Professional,0,3,0,2,0.0,0.0,0.0,0.1655829902556639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043586563333378,0.0,0.0,0.49606299158796013,0.0,0.0,0.0,0.0,0.0,0.19296568901927405,0.0,0.0,0.0,0.0,0.0,0.0,0.6120938572326653,0.0,0.0,0.20609368066828668,0.16701582486874403,0.0,0.0,0.2075094561049039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19409829010454055,0.0,25,1,4,7
461,0,64,1,2001,3,29,16,0,Business Project Coordination,Collaborative/Professional,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3093026802460419,0.21865218391020289,0.3198617938482012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44540993808489804,0.4098133328072837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44540993808489804,0.43529818936440046,3,1,0,0
262,25,46,81,2001,5,17,4,30,Business Project Coordination,Collaborative/Professional,0,1,0,0,0.0,0.6202118592934774,0.0,0.2040722294275193,0.0,0.5385637339848931,0.0,0.0,0.0,0.0,0.0,0.0,0.24740800499712867,0.0,0.24432203361996943,0.0,0.0,0.0,0.3435756356335704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114064444490519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,9,3
480,27,81,1,2001,12,4,17,32,Internal Communication,Collaborative/Professional,2,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977469202389697,0.4209663770840914,0.0,0.5479092348208041,0.0,0.0,0.0,0.0,0.0,0.0,0.42876911769116716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37383865525406423,0.0,0.0,0.33216148904283765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,3,5
384,38,61,7,2000,12,22,3,58,Business Project Coordination,Collaborative/Professional,0,3,1,0,0.0,0.0,0.0,0.0,0.592821560531518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638767868502926,0.0,0.0,0.0,0.0,0.0,0.0,0.4904469467100436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,3
258,18,43,2,2001,11,30,7,55,Internal Communication,Collaborative/Professional,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,5,3
727,0,108,5,2001,11,13,9,13,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111100515679712,0.0,0.0,0.0,0.4381080258632605,0.2670334662935641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716767269378269,0.0,0.0,0.0,0.40421922922578674,0.0,0.0,0.4083051696908671,0.0,0.0,0.0,0.0,0.0,0.0,0.3154253078524734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,7,7
244,15,37,4,2000,11,27,3,19,Business Project Coordination,Collaborative/Professional,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,4
453,11,65,16,2001,10,31,13,55,Business Project Coordination,Concerned/Critical,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5525762972149441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904299170187861,0.0,0.0,0.0,0.0,0.549472884673283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4902075730358995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2,7
491,37,68,1,2001,12,2,15,43,Regulatory Alert / Crisis Communication,Concerned/Critical,0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2872371172357092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23331371217014135,0.0,0.24127868030357716,0.6440103766937917,0.0,0.3283548541537382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2929389977905259,0.0,0.28910286559436416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33598236526561825,0.0,24,6,2,7
643,47,99,0,2001,5,11,15,33,Market/Trading Information,Concerned/Critical,3,3,3,0,0.0,0.13312036214981818,0.0,0.0,0.0,0.0,0.0,0.1316860140791837,0.15181790736417258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212320468694198,0.5905027898107303,0.0,0.30107349887914786,0.5330583677941414,0.0,0.1208749583521815,0.0,0.0,0.0,0.0,0.13520464372952756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16300111612756857,0.0,0.0,0.0,0.0,0.0,0.33165498977118313,0.0,0.0,0.0,0.0,0.0,22,6,0,7
421,40,64,5,2001,12,2,11,42,Internal Communication,Concerned/Critical,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608902475616338,0.0,0.0,0.0,0.0,0.0,0.3705696797483988,0.0,0.0,0.0,0.18974449639088972,0.0,0.0,0.0,0.3777480482643384,0.0,0.36957882193900504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325915296953898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,4,7
700,62,109,44,2001,11,12,8,25,Internal Communication,Collaborative/Professional,0,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35666302919533843,0.0,0.22697814043036071,0.0,0.0,0.0,0.19998555735184226,0.0,0.0,0.14485310278881103,0.10239952413521944,0.1497981629698467,0.39983462791187474,0.0,0.20385951171721772,0.0,0.0,0.0,0.20737786874418007,0.0,0.0,0.0,0.0,0.0,0.0,0.4385398607370588,0.21854788114015947,0.3637430681901668,0.22148636099946234,0.17948986674191528,0.0,0.0,0.0,0.0,0.0,0.17110340203694496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,4,7
388,18,65,0,2001,10,25,10,3,Legal/Compliance Matter,Concerned/Critical,0,0,0,0,0.0,0.4452665222473879,0.0,0.21976328859941757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808615172962061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22166496005796155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22460625255705546,0.0,0.0,0.0,0.0,20,6,4,0
289,22,41,4,2002,2,13,10,9,Internal Communication,Collaborative/Professional,0,1,2,0,0.0,0.0,0.6849675310425422,0.0,0.0,0.36308995672061034,0.0,0.0,0.0,0.3509756893147678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121754746285487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254421736205426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,8,0
724,31,101,1,2001,10,16,0,28,Internal Communication,Collaborative/Professional,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2206752381499916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43449335871180145,0.0,0.453561826352448,0.0,0.0,0.0,0.0,0.4773123300454937,0.0,0.0,0.0,0.0,0.0,0.0,0.368734955671439,0.0,0.0,0.0,0.0,0.0,0.0,0.4393257359080365,14,1,6,7
641,36,90,1,2001,11,8,15,35,Regulatory Alert / Crisis Communication,Concerned/Critical,0,2,1,0,0.0,0.20636436053862664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577013187449958,0.0,0.7000901935805821,0.0,0.0,0.0,0.0,0.0,0.4394019280069145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25440699682729817,0.0,0.0,0.0,0.0,0.0,0.0,24,6,1,7
211,15,35,1,2000,11,28,7,54,Internal Communication,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7686077850536024,0.0,0.0,0.0,0.0,0.6397203082246141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,7,6
506,49,84,111,2002,2,5,11,33,Internal Communication,Collaborative/Professional,1,3,1,0,0.0,0.0,0.5157400512032401,0.0,0.0,0.0,0.0,0.4152522261629308,0.0,0.0,0.0,0.0,0.5023561727712487,0.0,0.0,0.0,0.0,0.2384414804702746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5023561727712487,0.0,0.0,0.0,14,1,9,2
608,62,96,6,2001,5,1,7,50,Business Project Coordination,Collaborative/Professional,2,2,2,1,0.0,0.0,0.0,0.0,0.6310666131417542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485068528661831,0.0,0.0,0.0,0.0,0.0,0.24198583125381032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3369670782479681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610437222530526,0.0,0.0,0.0,0.0,0.0,0.0,0.3627675534576777,0.0,0.0,0.0,0.0,0.3293172120663243,3,1,0,1
422,20,63,11,2000,8,22,17,27,Business Project Coordination,Collaborative/Professional,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744186151156863,0.42897791746546693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21365911661325412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46531140179601177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,6
791,9,120,7,2001,4,12,0,25,Business Project Coordination,Collaborative/Professional,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43525931576964866,0.2509004427804125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535475070080099,0.12496486364394893,0.3656170703473517,0.16264815088774862,0.0,0.24878314913479288,0.0,0.24340293377550903,0.0,0.2530768312572263,0.0,0.23421795446034316,0.0,0.0,0.256844819832978,0.0,0.0,0.0,0.0,0.0,0.2190432710727747,0.0,0.0,0.0,0.0,0.0,0.20880871747340937,0.0,0.0,0.22194977614247485,0.0,0.0,0.0,0.0,3,1,3,5
154,53,23,21,2001,11,30,12,57,Internal Communication,Collaborative/Professional,0,0,1,0,0.0,0.8455327307261359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746261589341208,0.0,0.0,0.0,0.0,0.0,0.0,0.16009367404322575,0.0,0.0,0.3451081828128858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1,8,0
427,21,69,1,2001,11,16,8,5,Internal Communication,Collaborative/Professional,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32305784210147054,0.0,0.0,0.0,0.0,0.0,0.36228539164995377,0.0,0.0,0.26240976483731054,0.18550265427832469,0.0,0.0,0.0,0.0,0.0,0.0,0.2965356912229121,0.0,0.0,0.0,0.0,0.0,0.0,0.355668746923982,0.0,0.39591211366244616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835856106740871,0.0,0.0,0.0,0.0,0.0,0.0,0.3778820054714183,0.0,14,1,5,7
270,25,47,81,2001,5,17,4,30,Business Project Coordination,Collaborative/Professional,0,1,0,0,0.0,0.5116442145007684,0.0,0.25252429624404416,0.0,0.666432803172777,0.0,0.0,0.0,0.0,0.0,0.0,0.3061491145674614,0.0,0.3023304531433543,0.0,0.0,0.0,0.21257472375922332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,9,3
486,55,72,1,2001,11,29,12,17,Legal/Compliance Matter,Concerned/Critical,0,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22740457548191634,0.0,0.0,0.21724798315937185,0.0,0.1477089451117753,0.10441837557330785,0.0,0.40771754260678594,0.0,0.0,0.0,0.0,0.0,0.0,0.2127076042292503,0.19570827848485609,0.20559212304209573,0.0,0.0,0.0,0.22359293301910324,0.0,0.3709144219880683,0.0,0.0,0.16478163103717827,0.0,0.0,0.0,0.0,0.3489535609984233,0.45324840161183155,0.0,0.18545721099403414,0.0,0.0,0.0,0.0,20,6,3,5
443,18,69,197,2000,4,3,4,21,Business Project Coordination,Collaborative/Professional,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.2558559425190217,0.0,0.0,0.0,0.0,0.0,0.0,0.2350726731520574,0.0,0.23214056292826746,0.0,0.0,0.11157636601791054,0.0,0.0,0.24052116457087377,0.0,0.0,0.0,0.0,0.2259626612762409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.839065249969788,0.0,0.0,3,1,9,6
227,0,39,1,2000,11,7,8,35,Business Project Coordination,Collaborative/Professional,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.3352134544346518,0.0,0.0,0.2935023979613061,0.0,0.0,0.6367228086366952,0.30798394610135194,0.0,0.0,0.0,0.20678927456279791,0.14618342930748315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26138475914393455,0.0,0.0,0.0,0.0,0.2596360165924628,0.0,0.0,0.0,0.0,0.3183614043183476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,7,5
